latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
2.50119,-73.94636,326.82,1.84,1.33,2024-02-23,18:34:00,Aqua,MODIS,80,6.1NRT,294.95,43.72,D
2.48081,-74.07708,316.0,1.89,1.34,2024-02-23,18:34:00,Aqua,MODIS,66,6.1NRT,294.7,18.97,D
2.47303,-74.12688,320.26,1.9,1.35,2024-02-23,18:34:00,Aqua,MODIS,73,6.1NRT,291.9,27.68,D
2.44925,-74.27913,322.37,1.96,1.37,2024-02-23,18:34:00,Aqua,MODIS,33,6.1NRT,294.25,30.61,D
2.44657,-74.29628,321.0,1.96,1.37,2024-02-23,18:34:00,Aqua,MODIS,72,6.1NRT,293.44,29.9,D
2.50288,-74.01311,351.53,1.86,1.33,2024-02-23,18:34:00,Aqua,MODIS,96,6.1NRT,297.63,146.93,D
2.46668,-74.24657,324.51,1.95,1.36,2024-02-23,18:34:00,Aqua,MODIS,75,6.1NRT,293.58,39.0,D
2.70394,-72.92341,335.38,1.53,1.22,2024-02-23,18:34:00,Aqua,MODIS,87,6.1NRT,297.54,50.97,D
2.71475,-72.92503,375.11,1.53,1.22,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,299.69,235.49,D
2.71273,-72.93851,324.94,1.53,1.22,2024-02-23,18:34:00,Aqua,MODIS,78,6.1NRT,298.68,27.42,D
2.52255,-74.20314,326.76,1.93,1.36,2024-02-23,18:34:00,Aqua,MODIS,80,6.1NRT,295.11,46.11,D
2.51999,-74.22012,335.03,1.93,1.36,2024-02-23,18:34:00,Aqua,MODIS,87,6.1NRT,295.11,74.69,D
2.50711,-74.30534,339.91,1.96,1.37,2024-02-23,18:34:00,Aqua,MODIS,90,6.1NRT,291.58,96.64,D
2.50449,-74.32263,322.57,1.97,1.37,2024-02-23,18:34:00,Aqua,MODIS,76,6.1NRT,292.44,36.2,D
2.80026,-72.42376,318.07,1.4,1.17,2024-02-23,18:34:00,Aqua,MODIS,68,6.1NRT,300.31,10.45,D
2.70117,-73.0904,344.49,1.57,1.24,2024-02-23,18:34:00,Aqua,MODIS,92,6.1NRT,295.44,87.14,D
2.6991,-73.10429,326.43,1.58,1.24,2024-02-23,18:34:00,Aqua,MODIS,79,6.1NRT,295.41,35.23,D
2.5693,-73.97319,325.15,1.85,1.33,2024-02-23,18:34:00,Aqua,MODIS,79,6.1NRT,293.88,42.38,D
2.56689,-73.98927,360.19,1.85,1.33,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,295.04,199.61,D
2.53453,-74.2051,314.34,1.93,1.36,2024-02-23,18:34:00,Aqua,MODIS,63,6.1NRT,294.98,16.73,D
2.532,-74.22201,323.4,1.93,1.36,2024-02-23,18:34:00,Aqua,MODIS,77,6.1NRT,295.11,39.04,D
2.52179,-74.29,341.72,1.96,1.37,2024-02-23,18:34:00,Aqua,MODIS,91,6.1NRT,292.95,104.82,D
2.78661,-72.58826,346.92,1.44,1.19,2024-02-23,18:34:00,Aqua,MODIS,94,6.1NRT,300.8,79.61,D
2.57866,-73.99115,315.29,1.85,1.33,2024-02-23,18:34:00,Aqua,MODIS,64,6.1NRT,293.41,20.13,D
2.90763,-71.90585,424.05,1.29,1.13,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,306.62,616.62,D
2.90596,-71.91731,374.15,1.3,1.13,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,302.25,179.49,D
2.70935,-73.26389,319.97,1.62,1.25,2024-02-23,18:34:00,Aqua,MODIS,71,6.1NRT,294.02,24.62,D
2.909,-71.90071,372.19,1.29,1.13,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,300.4,167.72,D
2.57019,-74.09719,309.41,1.89,1.34,2024-02-23,18:34:00,Aqua,MODIS,19,6.1NRT,292.24,9.09,D
2.71227,-73.25632,314.62,1.62,1.25,2024-02-23,18:34:00,Aqua,MODIS,60,6.1NRT,294.8,15.04,D
2.7101,-73.27048,311.52,1.62,1.25,2024-02-23,18:34:00,Aqua,MODIS,45,6.1NRT,293.37,10.29,D
2.82359,-72.60035,318.06,1.44,1.19,2024-02-23,18:34:00,Aqua,MODIS,68,6.1NRT,299.64,12.31,D
2.87903,-72.30416,318.43,1.37,1.16,2024-02-23,18:34:00,Aqua,MODIS,68,6.1NRT,300.63,11.6,D
2.52595,-74.62325,311.42,2.08,1.4,2024-02-23,18:34:00,Aqua,MODIS,57,6.1NRT,295.85,14.11,D
3.44943,-68.50057,320.66,1.0,1.0,2024-02-23,18:34:00,Aqua,MODIS,67,6.1NRT,303.16,10.21,D
2.79146,-72.95689,316.43,1.53,1.22,2024-02-23,18:34:00,Aqua,MODIS,58,6.1NRT,298.26,14.15,D
2.58172,-74.34093,325.61,1.97,1.37,2024-02-23,18:34:00,Aqua,MODIS,80,6.1NRT,293.46,46.59,D
2.99558,-71.72976,326.63,1.26,1.11,2024-02-23,18:34:00,Aqua,MODIS,79,6.1NRT,301.11,22.38,D
2.54995,-74.71692,314.66,2.12,1.41,2024-02-23,18:34:00,Aqua,MODIS,63,6.1NRT,292.14,25.88,D
3.02666,-71.65533,314.06,1.24,1.11,2024-02-23,18:34:00,Aqua,MODIS,48,6.1NRT,299.65,7.07,D
2.75337,-73.51545,312.51,1.69,1.28,2024-02-23,18:34:00,Aqua,MODIS,43,6.1NRT,291.56,11.75,D
2.92471,-72.42338,321.55,1.4,1.17,2024-02-23,18:34:00,Aqua,MODIS,62,6.1NRT,301.78,13.95,D
2.9229,-72.43571,331.89,1.4,1.17,2024-02-23,18:34:00,Aqua,MODIS,84,6.1NRT,302.39,34.11,D
2.99212,-72.02443,329.89,1.31,1.14,2024-02-23,18:34:00,Aqua,MODIS,82,6.1NRT,300.49,29.72,D
2.93045,-72.42994,332.18,1.4,1.17,2024-02-23,18:34:00,Aqua,MODIS,84,6.1NRT,302.93,33.27,D
2.92857,-72.44225,319.25,1.4,1.17,2024-02-23,18:34:00,Aqua,MODIS,31,6.1NRT,302.17,10.17,D
2.94639,-72.39474,321.69,1.39,1.17,2024-02-23,18:34:00,Aqua,MODIS,73,6.1NRT,302.1,15.01,D
3.07287,-71.62324,330.7,1.24,1.11,2024-02-23,18:34:00,Aqua,MODIS,82,6.1NRT,299.89,29.99,D
3.07123,-71.63416,322.6,1.24,1.11,2024-02-23,18:34:00,Aqua,MODIS,63,6.1NRT,300.29,16.7,D
2.77862,-73.57045,314.24,1.7,1.28,2024-02-23,18:34:00,Aqua,MODIS,56,6.1NRT,291.67,15.91,D
3.08267,-71.62468,322.12,1.24,1.11,2024-02-23,18:34:00,Aqua,MODIS,61,6.1NRT,299.72,16.62,D
3.08104,-71.63562,383.17,1.24,1.11,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,303.92,217.27,D
3.07941,-71.64658,326.09,1.24,1.11,2024-02-23,18:34:00,Aqua,MODIS,62,6.1NRT,300.5,19.89,D
1.84565,-73.81603,327.93,1.85,1.33,2024-02-23,18:34:00,Aqua,MODIS,82,6.1NRT,294.82,49.61,D
0.36127,-70.58151,315.8,1.17,1.08,2024-02-23,18:34:00,Aqua,MODIS,66,6.1NRT,298.07,9.03,D
0.25782,-71.35095,324.38,1.3,1.13,2024-02-23,18:34:00,Aqua,MODIS,78,6.1NRT,290.16,26.34,D
0.25615,-71.36232,318.63,1.3,1.13,2024-02-23,18:34:00,Aqua,MODIS,71,6.1NRT,290.19,17.78,D
-0.23031,-74.7326,312.73,2.37,1.49,2024-02-23,18:34:00,Aqua,MODIS,45,6.1NRT,294.79,18.55,D
0.42443,-70.84154,317.14,1.2,1.09,2024-02-23,18:34:00,Aqua,MODIS,69,6.1NRT,298.75,10.03,D
0.42287,-70.85212,318.01,1.21,1.09,2024-02-23,18:34:00,Aqua,MODIS,70,6.1NRT,300.46,11.16,D
-0.13875,-74.72963,318.11,2.36,1.48,2024-02-23,18:34:00,Aqua,MODIS,71,6.1NRT,295.06,32.11,D
0.66793,-70.24352,314.1,1.12,1.05,2024-02-23,18:34:00,Aqua,MODIS,38,6.1NRT,298.66,5.83,D
0.17259,-74.30177,319.02,2.15,1.43,2024-02-23,18:34:00,Aqua,MODIS,55,6.1NRT,295.28,32.54,D
0.16366,-74.28817,333.28,2.15,1.42,2024-02-23,18:34:00,Aqua,MODIS,75,6.1NRT,295.71,83.26,D
0.73661,-70.93842,324.22,1.21,1.09,2024-02-23,18:34:00,Aqua,MODIS,78,6.1NRT,299.19,20.03,D
0.31327,-74.07018,349.21,2.05,1.39,2024-02-23,18:34:00,Aqua,MODIS,95,6.1NRT,295.33,155.83,D
0.31057,-74.08828,312.71,2.06,1.4,2024-02-23,18:34:00,Aqua,MODIS,54,6.1NRT,293.89,15.02,D
0.20725,-74.86819,316.76,2.39,1.49,2024-02-23,18:34:00,Aqua,MODIS,52,6.1NRT,295.18,32.06,D
0.20412,-74.8892,316.31,2.4,1.49,2024-02-23,18:34:00,Aqua,MODIS,65,6.1NRT,294.72,29.58,D
0.21735,-74.89127,326.19,2.4,1.49,2024-02-23,18:34:00,Aqua,MODIS,70,6.1NRT,294.9,60.98,D
0.2244,-74.93543,310.58,2.42,1.5,2024-02-23,18:34:00,Aqua,MODIS,28,6.1NRT,293.27,12.15,D
0.36537,-74.05914,340.18,2.04,1.39,2024-02-23,18:34:00,Aqua,MODIS,90,6.1NRT,292.97,107.65,D
0.36274,-74.07726,325.25,2.05,1.39,2024-02-23,18:34:00,Aqua,MODIS,80,6.1NRT,294.65,48.56,D
0.92357,-70.34349,326.37,1.12,1.06,2024-02-23,18:34:00,Aqua,MODIS,80,6.1NRT,297.44,19.87,D
0.93057,-70.34098,323.35,1.12,1.05,2024-02-23,18:34:00,Aqua,MODIS,76,6.1NRT,298.28,17.0,D
0.9291,-70.35087,313.02,1.12,1.06,2024-02-23,18:34:00,Aqua,MODIS,55,6.1NRT,296.66,5.8,D
0.36834,-74.06652,331.7,2.04,1.39,2024-02-23,18:34:00,Aqua,MODIS,85,6.1NRT,293.53,71.34,D
0.28014,-74.90705,325.41,2.4,1.49,2024-02-23,18:34:00,Aqua,MODIS,80,6.1NRT,295.25,61.3,D
0.27694,-74.92837,313.96,2.41,1.5,2024-02-23,18:34:00,Aqua,MODIS,60,6.1NRT,294.6,21.72,D
0.43005,-74.07553,334.67,2.04,1.39,2024-02-23,18:34:00,Aqua,MODIS,87,6.1NRT,291.93,81.71,D
0.42739,-74.09355,349.96,2.05,1.39,2024-02-23,18:34:00,Aqua,MODIS,95,6.1NRT,291.93,158.62,D
0.43709,-74.11351,314.93,2.06,1.4,2024-02-23,18:34:00,Aqua,MODIS,64,6.1NRT,290.96,17.81,D
0.42638,-74.18658,318.18,2.09,1.41,2024-02-23,18:34:00,Aqua,MODIS,71,6.1NRT,295.08,27.06,D
0.42369,-74.20496,314.56,2.09,1.41,2024-02-23,18:34:00,Aqua,MODIS,66,6.1NRT,294.5,20.34,D
0.421,-74.22334,312.23,2.1,1.41,2024-02-23,18:34:00,Aqua,MODIS,39,6.1NRT,293.5,14.17,D
0.44681,-74.13361,333.7,2.07,1.4,2024-02-23,18:34:00,Aqua,MODIS,82,6.1NRT,292.99,73.59,D
0.44598,-74.22703,336.39,2.1,1.41,2024-02-23,18:34:00,Aqua,MODIS,88,6.1NRT,295.01,89.29,D
0.44332,-74.24547,345.3,2.11,1.41,2024-02-23,18:34:00,Aqua,MODIS,93,6.1NRT,294.56,137.41,D
0.47421,-74.11912,323.35,2.06,1.4,2024-02-23,18:34:00,Aqua,MODIS,68,6.1NRT,292.42,40.06,D
0.45582,-74.2474,325.88,2.11,1.41,2024-02-23,18:34:00,Aqua,MODIS,80,6.1NRT,293.96,52.28,D
0.45316,-74.26591,314.37,2.12,1.41,2024-02-23,18:34:00,Aqua,MODIS,52,6.1NRT,291.9,19.83,D
0.4486,-74.13895,326.33,2.07,1.4,2024-02-23,18:34:00,Aqua,MODIS,70,6.1NRT,292.84,46.93,D
0.44709,-74.23222,346.92,2.1,1.41,2024-02-23,18:34:00,Aqua,MODIS,94,6.1NRT,295.27,146.35,D
0.44428,-74.25065,331.0,2.11,1.41,2024-02-23,18:34:00,Aqua,MODIS,85,6.1NRT,294.0,71.18,D
0.47886,-74.10638,321.84,2.05,1.39,2024-02-23,18:34:00,Aqua,MODIS,77,6.1NRT,292.65,39.4,D
0.47614,-74.1244,316.35,2.06,1.4,2024-02-23,18:34:00,Aqua,MODIS,69,6.1NRT,292.42,23.69,D
0.45679,-74.25253,328.52,2.11,1.41,2024-02-23,18:34:00,Aqua,MODIS,83,6.1NRT,293.73,62.11,D
0.47205,-74.23602,312.77,2.1,1.41,2024-02-23,18:34:00,Aqua,MODIS,59,6.1NRT,293.8,15.45,D
0.46509,-74.36846,313.98,2.15,1.43,2024-02-23,18:34:00,Aqua,MODIS,59,6.1NRT,293.57,20.34,D
0.48754,-74.39133,311.08,2.16,1.43,2024-02-23,18:34:00,Aqua,MODIS,29,6.1NRT,292.68,12.45,D
0.50177,-74.47162,362.7,2.19,1.44,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,295.36,276.11,D
0.49897,-74.49097,325.35,2.2,1.44,2024-02-23,18:34:00,Aqua,MODIS,80,6.1NRT,294.72,54.94,D
1.14399,-70.14524,325.29,1.09,1.04,2024-02-23,18:34:00,Aqua,MODIS,78,6.1NRT,300.51,17.85,D
0.50487,-74.45918,322.85,2.19,1.43,2024-02-23,18:34:00,Aqua,MODIS,78,6.1NRT,292.84,44.15,D
0.50194,-74.47841,359.87,2.19,1.44,2024-02-23,18:34:00,Aqua,MODIS,99,6.1NRT,295.35,251.2,D
0.91212,-71.97925,317.97,1.4,1.17,2024-02-23,18:34:00,Aqua,MODIS,71,6.1NRT,291.53,18.24,D
0.91031,-71.99152,310.28,1.4,1.17,2024-02-23,18:34:00,Aqua,MODIS,46,6.1NRT,293.31,7.59,D
0.44217,-75.14012,336.31,2.49,1.52,2024-02-23,18:34:00,Aqua,MODIS,88,6.1NRT,294.58,116.63,D
1.18884,-70.16167,325.4,1.09,1.04,2024-02-23,18:34:00,Aqua,MODIS,78,6.1NRT,302.28,16.48,D
1.18744,-70.1713,324.62,1.1,1.04,2024-02-23,18:34:00,Aqua,MODIS,77,6.1NRT,302.1,15.5,D
0.57534,-74.33416,317.46,2.13,1.42,2024-02-23,18:34:00,Aqua,MODIS,62,6.1NRT,294.51,24.97,D
0.42594,-75.34222,314.08,2.58,1.54,2024-02-23,18:34:00,Aqua,MODIS,65,6.1NRT,291.01,25.29,D
0.26497,-70.53976,317.23,1.16,1.07,2024-02-23,18:34:00,Aqua,MODIS,68,6.1NRT,298.43,9.72,D
0.2665,-70.52948,336.91,1.16,1.07,2024-02-23,18:34:00,Aqua,MODIS,88,6.1NRT,298.65,38.91,D
0.25544,-70.53838,326.54,1.16,1.07,2024-02-23,18:34:00,Aqua,MODIS,80,6.1NRT,299.74,21.13,D
0.15157,-70.687,311.61,1.19,1.08,2024-02-23,18:34:00,Aqua,MODIS,51,6.1NRT,291.65,6.65,D
0.07477,-70.98609,310.97,1.24,1.11,2024-02-23,18:34:00,Aqua,MODIS,51,6.1NRT,288.57,8.05,D
0.01346,-70.50647,324.5,1.17,1.08,2024-02-23,18:34:00,Aqua,MODIS,66,6.1NRT,290.74,19.82,D
-0.01821,-70.52279,323.97,1.17,1.08,2024-02-23,18:34:00,Aqua,MODIS,43,6.1NRT,291.68,18.94,D
-0.06682,-70.12247,308.15,1.12,1.05,2024-02-23,18:34:00,Aqua,MODIS,47,6.1NRT,280.36,7.16,D
-0.0654,-70.11263,310.17,1.12,1.05,2024-02-23,18:34:00,Aqua,MODIS,57,6.1NRT,280.57,8.84,D
-0.11593,-70.3297,312.37,1.15,1.07,2024-02-23,18:34:00,Aqua,MODIS,63,6.1NRT,288.39,8.31,D
-0.10933,-70.21767,325.42,1.13,1.06,2024-02-23,18:34:00,Aqua,MODIS,81,6.1NRT,283.31,25.12,D
-0.10789,-70.20776,313.24,1.13,1.06,2024-02-23,18:34:00,Aqua,MODIS,65,6.1NRT,281.26,11.43,D
-0.6269,-72.89977,322.88,1.72,1.29,2024-02-23,18:34:00,Aqua,MODIS,58,6.1NRT,296.91,31.97,D
-0.62466,-72.88467,332.86,1.72,1.29,2024-02-23,18:34:00,Aqua,MODIS,64,6.1NRT,296.66,58.32,D
-0.88673,-70.98955,312.44,1.28,1.12,2024-02-23,18:34:00,Aqua,MODIS,59,6.1NRT,295.35,6.48,D
-1.43524,-72.77644,318.5,1.74,1.29,2024-02-23,18:34:00,Aqua,MODIS,71,6.1NRT,295.39,22.01,D
-1.24043,-70.06252,311.32,1.14,1.07,2024-02-23,18:34:00,Aqua,MODIS,60,6.1NRT,290.0,7.27,D
-0.9957,-74.05984,311.19,2.15,1.43,2024-02-23,18:34:00,Aqua,MODIS,45,6.1NRT,286.01,15.12,D
-0.20638,-74.03215,311.81,2.08,1.4,2024-02-23,18:34:00,Aqua,MODIS,48,6.1NRT,295.84,12.59,D
-0.20907,-74.05052,336.69,2.09,1.41,2024-02-23,18:34:00,Aqua,MODIS,88,6.1NRT,297.86,93.65,D
-0.19394,-74.03397,337.21,2.08,1.4,2024-02-23,18:34:00,Aqua,MODIS,88,6.1NRT,296.14,94.29,D
-0.1966,-74.05224,409.02,2.09,1.41,2024-02-23,18:34:00,Aqua,MODIS,100,6.1NRT,300.98,893.13,D
0.27301,-70.55132,315.11,1.17,1.07,2024-02-23,18:34:00,Aqua,MODIS,45,6.1NRT,298.6,7.62,D
-0.19929,-74.07074,335.25,2.09,1.41,2024-02-23,18:34:00,Aqua,MODIS,87,6.1NRT,296.55,86.25,D
0.36278,-70.57121,317.9,1.17,1.07,2024-02-23,18:34:00,Aqua,MODIS,70,6.1NRT,297.63,11.63,D
3.29503,-71.50288,377.86,1.21,1.09,2024-02-23,18:36:00,Aqua,MODIS,100,6.1NRT,306.81,182.21,D
3.39025,-74.25961,325.76,1.89,1.34,2024-02-23,18:36:00,Aqua,MODIS,79,6.1NRT,289.54,54.05,D
3.90026,-70.8294,318.35,1.1,1.05,2024-02-23,18:36:00,Aqua,MODIS,41,6.1NRT,299.66,9.05,D
3.92831,-70.70504,330.25,1.09,1.04,2024-02-23,18:36:00,Aqua,MODIS,80,6.1NRT,301.21,22.01,D
3.38648,-74.24764,321.82,1.88,1.34,2024-02-23,18:36:00,Aqua,MODIS,56,6.1NRT,287.21,43.87,D
3.38379,-74.26483,315.43,1.89,1.34,2024-02-23,18:36:00,Aqua,MODIS,63,6.1NRT,290.68,28.72,D
3.84254,-71.34261,353.65,1.17,1.08,2024-02-23,18:36:00,Aqua,MODIS,96,6.1NRT,301.15,75.51,D
3.91795,-70.90197,321.65,1.11,1.05,2024-02-23,18:36:00,Aqua,MODIS,51,6.1NRT,301.95,10.78,D
3.90918,-70.96101,319.96,1.12,1.05,2024-02-23,18:36:00,Aqua,MODIS,56,6.1NRT,300.86,10.02,D
3.9077,-70.97092,319.51,1.12,1.05,2024-02-23,18:36:00,Aqua,MODIS,47,6.1NRT,302.69,9.51,D
3.88697,-71.1102,322.42,1.14,1.06,2024-02-23,18:36:00,Aqua,MODIS,68,6.1NRT,303.67,9.05,D
3.88548,-71.12022,323.26,1.14,1.06,2024-02-23,18:36:00,Aqua,MODIS,70,6.1NRT,303.76,10.22,D
3.92727,-70.90336,328.58,1.11,1.05,2024-02-23,18:36:00,Aqua,MODIS,73,6.1NRT,301.31,20.06,D
3.95809,-70.88792,330.95,1.11,1.05,2024-02-23,18:36:00,Aqua,MODIS,80,6.1NRT,303.28,22.61,D
4.06436,-70.22501,319.88,1.05,1.02,2024-02-23,18:36:00,Aqua,MODIS,41,6.1NRT,304.49,7.54,D
4.06302,-70.23425,332.86,1.05,1.02,2024-02-23,18:36:00,Aqua,MODIS,83,6.1NRT,303.81,22.91,D
3.76933,-72.30901,323.65,1.34,1.15,2024-02-23,18:36:00,Aqua,MODIS,64,6.1NRT,302.11,17.51,D
3.76943,-72.30346,319.71,1.33,1.14,2024-02-23,18:36:00,Aqua,MODIS,47,6.1NRT,301.5,10.65,D
3.29661,-71.49223,321.8,1.21,1.09,2024-02-23,18:36:00,Aqua,MODIS,72,6.1NRT,299.58,15.95,D
2.99049,-73.4633,315.94,1.66,1.27,2024-02-23,18:36:00,Aqua,MODIS,62,6.1NRT,297.75,14.48,D
2.99269,-73.44875,313.72,1.65,1.26,2024-02-23,18:36:00,Aqua,MODIS,51,6.1NRT,295.49,9.4,D
3.28534,-71.50141,319.91,1.21,1.09,2024-02-23,18:36:00,Aqua,MODIS,69,6.1NRT,300.21,13.8,D
3.68137,-68.74212,316.82,1.0,1.0,2024-02-23,18:36:00,Aqua,MODIS,59,6.1NRT,302.47,7.01,D
3.68265,-68.73328,345.3,1.0,1.0,2024-02-23,18:36:00,Aqua,MODIS,92,6.1NRT,302.98,45.08,D
3.79846,-67.92954,343.5,1.03,1.01,2024-02-23,18:36:00,Aqua,MODIS,91,6.1NRT,304.81,39.91,D
3.79976,-67.92047,330.7,1.03,1.01,2024-02-23,18:36:00,Aqua,MODIS,80,6.1NRT,306.67,19.22,D
3.80236,-67.90231,341.31,1.03,1.01,2024-02-23,18:36:00,Aqua,MODIS,89,6.1NRT,306.61,35.01,D
2.7325,-74.98321,307.62,2.21,1.44,2024-02-23,18:36:00,Aqua,MODIS,27,6.1NRT,289.54,20.99,D
2.86304,-74.14162,315.83,1.88,1.34,2024-02-23,18:36:00,Aqua,MODIS,38,6.1NRT,296.57,17.86,D
2.9658,-73.47463,360.65,1.66,1.27,2024-02-23,18:36:00,Aqua,MODIS,100,6.1NRT,298.46,170.81,D
3.38255,-71.33932,351.02,1.18,1.08,2024-02-23,18:36:00,Aqua,MODIS,95,6.1NRT,303.0,73.48,D
3.98471,-70.94862,325.71,1.11,1.05,2024-02-23,18:36:00,Aqua,MODIS,71,6.1NRT,304.68,14.6,D
4.04018,-70.64004,323.57,1.08,1.04,2024-02-23,18:36:00,Aqua,MODIS,70,6.1NRT,306.13,8.89,D
3.99603,-71.00074,364.81,1.12,1.05,2024-02-23,18:36:00,Aqua,MODIS,100,6.1NRT,302.62,105.46,D
4.11708,-70.37213,333.47,1.06,1.03,2024-02-23,18:36:00,Aqua,MODIS,83,6.1NRT,305.7,21.91,D
4.49113,-67.85876,321.93,1.04,1.02,2024-02-23,18:36:00,Aqua,MODIS,48,6.1NRT,308.68,8.61,D
4.03197,-71.0163,326.18,1.12,1.06,2024-02-23,18:36:00,Aqua,MODIS,58,6.1NRT,306.78,11.87,D
4.31738,-69.18539,325.87,1.0,1.0,2024-02-23,18:36:00,Aqua,MODIS,60,6.1NRT,304.87,13.27,D
4.31224,-69.22077,318.84,1.0,1.0,2024-02-23,18:36:00,Aqua,MODIS,32,6.1NRT,303.66,6.64,D
4.31096,-69.22962,328.39,1.0,1.0,2024-02-23,18:36:00,Aqua,MODIS,78,6.1NRT,303.34,17.38,D
4.32373,-69.27332,334.44,1.0,1.0,2024-02-23,18:36:00,Aqua,MODIS,82,6.1NRT,305.79,24.21,D
4.33518,-69.25693,320.49,1.0,1.0,2024-02-23,18:36:00,Aqua,MODIS,30,6.1NRT,306.72,6.6,D
4.3339,-69.26578,325.16,1.0,1.0,2024-02-23,18:36:00,Aqua,MODIS,62,6.1NRT,307.99,11.59,D
4.06369,-71.09761,324.25,1.13,1.06,2024-02-23,18:36:00,Aqua,MODIS,69,6.1NRT,306.9,8.27,D
4.13542,-70.67949,319.06,1.08,1.04,2024-02-23,18:36:00,Aqua,MODIS,43,6.1NRT,300.9,8.0,D
4.12105,-70.90437,325.11,1.11,1.05,2024-02-23,18:36:00,Aqua,MODIS,71,6.1NRT,305.68,10.8,D
4.11961,-70.91415,325.19,1.11,1.05,2024-02-23,18:36:00,Aqua,MODIS,71,6.1NRT,306.09,11.14,D
4.25387,-70.18999,354.1,1.04,1.02,2024-02-23,18:36:00,Aqua,MODIS,97,6.1NRT,305.63,61.76,D
4.25253,-70.19917,338.91,1.04,1.02,2024-02-23,18:36:00,Aqua,MODIS,87,6.1NRT,305.54,29.33,D
4.33542,-69.82796,345.67,1.02,1.01,2024-02-23,18:36:00,Aqua,MODIS,92,6.1NRT,306.35,43.56,D
4.3341,-69.83695,349.21,1.02,1.01,2024-02-23,18:36:00,Aqua,MODIS,94,6.1NRT,305.27,51.01,D
4.34832,-69.80232,348.45,1.02,1.01,2024-02-23,18:36:00,Aqua,MODIS,93,6.1NRT,310.45,46.54,D
4.347,-69.81131,334.21,1.02,1.01,2024-02-23,18:36:00,Aqua,MODIS,80,6.1NRT,303.9,22.0,D
4.34436,-69.82928,332.04,1.02,1.01,2024-02-23,18:36:00,Aqua,MODIS,80,6.1NRT,303.48,20.95,D
4.34304,-69.83828,324.2,1.02,1.01,2024-02-23,18:36:00,Aqua,MODIS,68,6.1NRT,304.17,11.43,D
4.16435,-71.10905,331.1,1.13,1.06,2024-02-23,18:36:00,Aqua,MODIS,79,6.1NRT,303.3,19.91,D
4.22451,-70.76796,323.6,1.09,1.04,2024-02-23,18:36:00,Aqua,MODIS,67,6.1NRT,305.67,8.69,D
2.96804,-73.46002,375.01,1.66,1.27,2024-02-23,18:36:00,Aqua,MODIS,100,6.1NRT,299.54,266.35,D
2.8409,-74.20588,322.95,1.9,1.35,2024-02-23,18:36:00,Aqua,MODIS,76,6.1NRT,294.69,35.76,D
2.84346,-74.18941,315.69,1.9,1.35,2024-02-23,18:36:00,Aqua,MODIS,41,6.1NRT,294.73,17.01,D
3.7974,-67.80853,323.31,1.03,1.02,2024-02-23,18:36:00,Aqua,MODIS,64,6.1NRT,307.51,7.93,D
2.82899,-74.2039,333.0,1.9,1.35,2024-02-23,18:36:00,Aqua,MODIS,85,6.1NRT,294.54,64.26,D
2.83161,-74.18721,331.6,1.9,1.35,2024-02-23,18:36:00,Aqua,MODIS,84,6.1NRT,294.64,58.63,D
3.64707,-68.79126,328.36,1.0,1.0,2024-02-23,18:36:00,Aqua,MODIS,79,6.1NRT,302.59,19.08,D
3.76115,-67.99812,323.96,1.02,1.01,2024-02-23,18:36:00,Aqua,MODIS,67,6.1NRT,308.44,11.56,D
3.76244,-67.98908,325.69,1.02,1.01,2024-02-23,18:36:00,Aqua,MODIS,56,6.1NRT,309.89,13.42,D
2.73298,-74.97929,311.95,2.21,1.44,2024-02-23,18:36:00,Aqua,MODIS,52,6.1NRT,290.17,28.71,D
2.83586,-74.19997,348.99,1.9,1.35,2024-02-23,18:36:00,Aqua,MODIS,95,6.1NRT,295.37,138.13,D
2.83831,-74.18346,316.16,1.9,1.35,2024-02-23,18:36:00,Aqua,MODIS,67,6.1NRT,294.28,19.71,D
3.2227,-71.57446,337.8,1.22,1.1,2024-02-23,18:36:00,Aqua,MODIS,88,6.1NRT,299.32,43.74,D
3.22428,-71.56364,323.81,1.22,1.1,2024-02-23,18:36:00,Aqua,MODIS,75,6.1NRT,298.67,18.94,D
2.82398,-74.19779,329.94,1.9,1.35,2024-02-23,18:36:00,Aqua,MODIS,83,6.1NRT,293.69,57.21,D
3.08594,-72.43472,331.05,1.39,1.17,2024-02-23,18:36:00,Aqua,MODIS,83,6.1NRT,300.34,35.8,D
3.08775,-72.42242,316.5,1.39,1.17,2024-02-23,18:36:00,Aqua,MODIS,61,6.1NRT,299.6,9.99,D
3.19532,-71.69287,322.25,1.24,1.11,2024-02-23,18:36:00,Aqua,MODIS,73,6.1NRT,299.61,18.09,D
3.47021,-69.8146,323.68,1.03,1.01,2024-02-23,18:36:00,Aqua,MODIS,66,6.1NRT,302.36,14.28,D
3.47153,-69.80554,315.4,1.03,1.01,2024-02-23,18:36:00,Aqua,MODIS,28,6.1NRT,301.36,5.93,D
